longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,is_age_capped,is_price_capped,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household,rooms_per_person,bedrooms_per_room
-117.96,33.65,24.0,4462.0,689.0,1943.0,712.0,5.7395,289800.0,0,0,False,False,False,False,6.26685393258427,2.296448790530108,0.1544150605109816
-117.31,34.15,7.0,5747.0,1307.0,2578.0,1147.0,3.3281,122200.0,0,0,True,False,False,False,5.010462074978204,2.2292474786656324,0.22742300330607274
-119.72,34.41,35.0,1853.0,375.0,878.0,338.0,4.9044,335300.0,0,0,False,False,False,True,5.482248520710059,2.1104783599088837,0.2023745277927685
-117.89,33.7,13.0,1857.0,572.0,838.0,525.0,3.2386,129200.0,0,0,False,False,False,False,3.537142857142857,2.2159904534606207,0.3080236941303177
-119.33,36.32,20.0,2025.0,328.0,1039.0,346.0,3.5313,82800.0,0,0,True,False,False,False,5.8526011560693645,1.9489894128970164,0.16197530864197532
-119.01,35.34,36.0,973.0,219.0,613.0,187.0,1.5625,46700.0,0,0,True,False,False,False,5.2032085561497325,1.5872756933115824,0.2250770811921891
-118.3,33.82,35.0,1499.0,340.0,1141.0,326.0,2.6136,213600.0,0,0,False,False,False,False,4.598159509202454,1.3137598597721296,0.2268178785857238
-121.87,37.57,13.0,5519.0,833.0,2444.0,825.0,7.0691,393200.0,0,0,False,False,False,False,6.6896969696969695,2.2581833060556464,0.15093314006160535
-121.11,38.91,24.0,2558.0,423.0,1149.0,403.0,4.0679,190500.0,0,0,True,False,False,False,6.347394540942928,2.226283724978242,0.1653635652853792
-122.73,38.43,29.0,2677.0,691.0,1880.0,664.0,2.1864,143200.0,0,0,False,False,False,False,4.031626506024097,1.423936170212766,0.2581247665296974
-118.09,33.95,36.0,1991.0,396.0,1306.0,403.0,4.5,166600.0,0,0,False,False,False,False,4.94044665012407,1.5245022970903521,0.19889502762430938
-121.09,39.22,25.0,2200.0,439.0,1045.0,419.0,2.6042,116700.0,0,0,True,False,False,False,5.250596658711217,2.1052631578947367,0.19954545454545455
-122.68,38.44,36.0,1311.0,259.0,648.0,268.0,3.4545,161200.0,0,0,False,False,False,False,4.891791044776119,2.0231481481481484,0.19755911517925248
-119.68,34.42,38.0,1452.0,354.0,1139.0,340.0,2.707,236800.0,0,0,False,False,False,False,4.270588235294118,1.2748024582967514,0.24380165289256198
-118.12,33.88,25.0,1768.0,559.0,983.0,488.0,2.6184,243800.0,0,0,False,False,False,False,3.622950819672131,1.7985757884028484,0.3161764705882353
-121.3,38.13,26.0,2256.0,360.0,937.0,372.0,5.0528,153700.0,0,0,True,False,False,False,6.064516129032258,2.407684098185699,0.1595744680851064
-121.91,36.42,14.0,1078.0,261.0,382.0,171.0,3.7083,210000.0,0,0,False,False,False,True,6.304093567251462,2.8219895287958114,0.24211502782931354
-118.17,34.06,44.0,1856.0,461.0,1853.0,452.0,2.5033,131900.0,0,0,False,False,False,False,4.106194690265487,1.001618996222342,0.24838362068965517
-121.99,37.61,9.0,3666.0,711.0,2341.0,703.0,4.6458,217000.0,0,0,False,False,False,False,5.21479374110953,1.565997436992738,0.1939443535188216
-118.39,33.88,33.0,2496.0,387.0,1098.0,404.0,7.6685,474300.0,0,0,False,False,False,False,6.178217821782178,2.273224043715847,0.15504807692307693
-117.97,33.67,17.0,4466.0,640.0,2166.0,666.0,6.979,330700.0,0,0,False,False,False,False,6.7057057057057055,2.061865189289012,0.14330497089117777
-121.25,38.13,25.0,1305.0,270.0,789.0,235.0,3.2993,91100.0,0,0,True,False,False,False,5.553191489361702,1.6539923954372624,0.20689655172413793
-117.77,33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274,266400.0,0,0,False,False,False,False,5.910931174089069,2.289597490852065,0.1632420091324201
-118.02,34.04,28.0,6175.0,1449.0,5041.0,1408.0,2.8821,158100.0,0,0,False,False,False,False,4.385653409090909,1.2249553659988097,0.23465587044534414
-122.25,37.87,52.0,609.0,236.0,1349.0,250.0,1.1696,500001.0,1,1,False,False,True,False,2.436,0.4514455151964418,0.38752052545155996
-118.19,33.76,25.0,1442.0,392.0,632.0,385.0,4.6629,162500.0,0,0,False,False,False,True,3.7454545454545456,2.2816455696202533,0.27184466019417475
-118.17,33.77,38.0,2239.0,721.0,984.0,684.0,2.346,165600.0,0,0,False,False,False,True,3.2733918128654973,2.2754065040650406,0.32201875837427424
-119.69,36.25,35.0,2011.0,349.0,970.0,300.0,2.395,94100.0,0,0,True,False,False,False,6.703333333333333,2.07319587628866,0.1735454997513675
-123.22,39.15,36.0,1166.0,216.0,504.0,203.0,3.5938,122100.0,0,0,False,False,False,False,5.74384236453202,2.3134920634920637,0.18524871355060035
-118.02,34.05,33.0,2464.0,627.0,2932.0,568.0,3.0625,165800.0,0,0,False,False,False,False,4.338028169014085,0.8403819918144612,0.2544642857142857
-117.69,33.6,12.0,3258.0,421.0,1464.0,435.0,6.5413,332000.0,0,0,False,False,False,False,7.489655172413793,2.2254098360655736,0.12922038060159607
-118.47,34.26,35.0,1898.0,344.0,1123.0,347.0,5.5792,218400.0,0,0,False,False,False,False,5.469740634005763,1.6901157613535174,0.18124341412012646
-117.98,33.74,16.0,4636.0,908.0,2341.0,825.0,4.4261,304700.0,0,0,False,False,False,False,5.619393939393939,1.98035027765912,0.19585849870578084
-119.69,36.8,31.0,2576.0,458.0,1306.0,418.0,3.2813,68700.0,0,0,True,False,False,False,6.162679425837321,1.9724349157733538,0.1777950310559006
-121.82,37.69,12.0,1906.0,351.0,802.0,319.0,4.9375,227700.0,0,0,True,False,False,False,5.974921630094044,2.376558603491272,0.18415529905561384
-118.28,33.84,27.0,2326.0,533.0,1697.0,546.0,3.8633,187900.0,0,0,False,False,False,False,4.26007326007326,1.370654095462581,0.2291487532244196
-118.16,34.09,33.0,1515.0,415.0,1345.0,346.0,2.375,175000.0,0,0,False,False,False,False,4.378612716763006,1.1263940520446096,0.2739273927392739
-120.79,38.7,13.0,5036.0,1034.0,2243.0,923.0,2.3319,138500.0,0,0,True,False,False,False,5.456121343445287,2.2452073116362015,0.20532168387609215
-122.54,37.72,17.0,2975.0,968.0,1453.0,828.0,3.527,318900.0,0,0,False,False,False,True,3.592995169082126,2.0474879559532004,0.3253781512605042
-117.27,32.84,34.0,1655.0,450.0,870.0,411.0,3.2109,376000.0,0,0,False,False,False,True,4.02676399026764,1.9022988505747127,0.2719033232628399
-117.13,32.97,10.0,3486.0,469.0,1700.0,483.0,6.4696,249500.0,0,0,False,False,False,False,7.217391304347826,2.050588235294118,0.13453815261044177
-121.52,38.59,35.0,6418.0,1545.0,3814.0,1496.0,1.6647,69100.0,0,0,True,False,False,False,4.290106951871658,1.6827477713686418,0.24072919912745402
-120.12,36.01,18.0,1165.0,334.0,1119.0,308.0,2.2167,48500.0,0,0,True,False,False,False,3.7824675324675323,1.0411081322609472,0.28669527896995706
-120.18,36.59,25.0,948.0,198.0,613.0,171.0,2.3026,90600.0,0,0,True,False,False,False,5.543859649122807,1.5464926590538337,0.2088607594936709
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,139900.0,0,0,False,False,True,False,5.572916666666667,1.9412191582002902,0.20224299065420562
-118.18,33.93,35.0,952.0,271.0,949.0,261.0,2.4297,147200.0,0,0,False,False,False,False,3.6475095785440614,1.0031612223393045,0.2846638655462185
-121.64,37.14,14.0,5487.0,1024.0,2823.0,979.0,4.175,229800.0,0,0,False,False,False,False,5.604698672114402,1.9436769394261424,0.18662292691817023
-121.79,37.34,20.0,2018.0,328.0,1196.0,323.0,4.9318,262400.0,0,0,False,False,False,False,6.247678018575852,1.6872909698996656,0.16253716551040634
-117.91,33.72,32.0,2436.0,504.0,2839.0,516.0,4.5607,182100.0,0,0,False,False,False,False,4.72093023255814,0.8580486086650229,0.20689655172413793
-117.28,32.74,33.0,4168.0,1112.0,1785.0,984.0,2.7515,247700.0,0,0,False,False,False,True,4.235772357723577,2.335014005602241,0.2667946257197697
-121.06,38.51,6.0,6873.0,959.0,2354.0,931.0,6.8869,263100.0,0,0,True,False,False,False,7.382384532760472,2.9197111299915037,0.13953150007274845
-121.44,38.61,33.0,1591.0,466.0,1000.0,418.0,1.0467,70100.0,0,0,True,False,False,False,3.8062200956937797,1.591,0.2928975487115022
-118.05,33.93,35.0,2107.0,480.0,2241.0,443.0,3.1513,150000.0,0,0,False,False,False,False,4.756207674943567,0.9402052655064703,0.22781205505457996
-118.25,33.97,36.0,1026.0,294.0,1316.0,268.0,1.7708,102600.0,0,0,False,False,False,False,3.828358208955224,0.7796352583586627,0.28654970760233917
-122.26,38.11,52.0,793.0,216.0,505.0,194.0,1.9667,93800.0,1,0,False,False,True,False,4.087628865979381,1.5702970297029704,0.2723833543505675
-118.97,35.37,52.0,425.0,119.0,380.0,97.0,1.4125,42500.0,1,0,True,False,False,False,4.381443298969073,1.118421052631579,0.28
-122.32,38.32,19.0,2922.0,417.0,1221.0,442.0,5.8002,238700.0,0,0,False,False,True,False,6.610859728506787,2.3931203931203933,0.14271047227926079
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,1,0,False,False,True,False,4.313868613138686,1.6742209631728044,0.2927241962774958
-120.37,36.16,36.0,613.0,124.0,310.0,124.0,3.0658,65000.0,0,0,True,False,False,False,4.943548387096774,1.9774193548387098,0.20228384991843393
-118.27,33.95,40.0,935.0,226.0,818.0,236.0,1.8798,101300.0,0,0,False,False,False,False,3.961864406779661,1.1430317848410758,0.24171122994652405
-118.21,33.98,39.0,1315.0,306.0,1257.0,298.0,3.2788,169000.0,0,0,False,False,False,False,4.412751677852349,1.0461416070007956,0.23269961977186313
-118.3,33.73,47.0,2852.0,603.0,1130.0,560.0,4.194,293900.0,0,0,False,False,False,True,5.0928571428571425,2.5238938053097346,0.2114305750350631
-118.26,34.14,29.0,3431.0,1222.0,4094.0,1205.0,2.2614,248100.0,0,0,False,False,False,False,2.8473029045643155,0.8380556912554958,0.3561643835616438
-121.99,37.4,35.0,1845.0,325.0,1343.0,317.0,5.3912,235300.0,0,0,False,False,False,False,5.82018927444795,1.373790022338049,0.17615176151761516
-117.96,33.83,30.0,2838.0,649.0,1758.0,593.0,3.3831,197400.0,0,0,False,False,False,False,4.785834738617201,1.6143344709897611,0.22868217054263565
-116.91,32.87,14.0,3048.0,597.0,1690.0,576.0,4.3818,147100.0,0,0,False,False,False,False,5.291666666666667,1.803550295857988,0.19586614173228348
-118.35,33.91,19.0,1949.0,559.0,1282.0,498.0,2.7813,231300.0,0,0,False,False,False,False,3.9136546184738954,1.5202808112324493,0.28681375064135456
-121.98,37.96,22.0,2987.0,435.0,1420.0,540.0,3.65,204100.0,0,0,True,False,False,False,5.531481481481482,2.1035211267605636,0.14563106796116504
-117.92,33.88,32.0,1683.0,273.0,719.0,263.0,5.3649,243600.0,0,0,False,False,False,False,6.399239543726236,2.340751043115438,0.1622103386809269
-117.13,32.71,44.0,1697.0,413.0,1396.0,363.0,1.5474,83300.0,0,0,False,False,False,True,4.674931129476584,1.2156160458452723,0.24337065409546257
-117.12,32.7,37.0,1361.0,348.0,1398.0,328.0,1.1681,78100.0,0,0,False,False,False,True,4.149390243902439,0.9735336194563662,0.2556943423952976
-121.81,37.37,24.0,962.0,146.0,492.0,155.0,7.2861,328000.0,0,0,False,False,False,False,6.2064516129032254,1.9552845528455285,0.15176715176715178
-117.72,34.06,32.0,2209.0,654.0,1718.0,569.0,1.9643,113200.0,0,0,True,False,False,False,3.882249560632689,1.2857974388824214,0.2960615663196016
-121.33,38.63,23.0,1947.0,409.0,866.0,400.0,2.7181,156800.0,0,0,True,False,False,False,4.8675,2.248267898383372,0.21006676938880328
-122.21,37.43,33.0,1606.0,254.0,727.0,271.0,8.6963,500001.0,0,1,False,False,False,True,5.92619926199262,2.2090784044016507,0.1581569115815691
-117.86,33.72,37.0,1429.0,428.0,2089.0,399.0,3.413,150600.0,0,0,False,False,False,False,3.581453634085213,0.6840593585447583,0.2995101469559132
-121.07,40.85,17.0,976.0,202.0,511.0,175.0,3.6641,80800.0,0,0,True,False,False,False,5.577142857142857,1.9099804305283756,0.2069672131147541
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,270900.0,1,0,False,False,True,False,5.608391608391608,2.7003367003367003,0.1639650872817955
-117.22,33.93,14.0,5104.0,1026.0,3513.0,972.0,3.2148,117000.0,0,0,True,False,False,False,5.251028806584362,1.45288926843154,0.20101880877742948
-118.34,34.1,28.0,2223.0,752.0,1271.0,684.0,2.5434,232100.0,0,0,False,False,False,False,3.25,1.7490165224232888,0.33828160143949615
-118.07,33.85,16.0,3771.0,606.0,2196.0,564.0,7.0113,319700.0,0,0,False,False,False,False,6.6861702127659575,1.7172131147540983,0.16070007955449483
-118.28,33.94,43.0,1201.0,292.0,840.0,252.0,2.7917,105600.0,0,0,False,False,False,False,4.765873015873016,1.4297619047619048,0.24313072439633637
-124.25,40.28,32.0,1430.0,419.0,434.0,187.0,1.9417,76100.0,0,0,False,False,False,True,7.647058823529412,3.294930875576037,0.293006993006993
-122.5,37.75,45.0,1672.0,344.0,838.0,314.0,4.1419,291500.0,0,0,False,False,False,True,5.32484076433121,1.9952267303102624,0.20574162679425836
-121.95,36.59,22.0,3553.0,530.0,1108.0,441.0,5.8505,417100.0,0,0,False,False,False,True,8.056689342403628,3.2066787003610107,0.14916971573318322
-121.23,40.29,21.0,3229.0,667.0,1501.0,582.0,2.1524,77100.0,0,0,True,False,False,False,5.548109965635739,2.151232511658894,0.2065655001548467
-122.42,37.76,52.0,2088.0,487.0,1082.0,488.0,2.6803,490000.0,1,0,False,False,True,False,4.278688524590164,1.9297597042513863,0.2332375478927203
-122.64,38.23,52.0,2156.0,469.0,1070.0,467.0,3.3011,252300.0,1,0,False,False,False,False,4.616702355460386,2.0149532710280376,0.21753246753246752
-117.22,33.18,13.0,4273.0,886.0,2328.0,801.0,3.3444,183900.0,0,0,False,False,False,False,5.33458177278402,1.8354810996563573,0.20734846711912006
-116.84,33.02,11.0,1227.0,202.0,645.0,198.0,5.6674,209800.0,0,0,False,False,False,False,6.196969696969697,1.9023255813953488,0.16462917685411574
-117.06,32.78,31.0,2485.0,436.0,942.0,448.0,4.8,220800.0,0,0,False,False,False,True,5.546875,2.6380042462845013,0.17545271629778672
-118.3,34.0,52.0,1686.0,377.0,982.0,356.0,2.0958,116400.0,1,0,False,False,False,False,4.735955056179775,1.7169042769857434,0.2236061684460261
-117.45,34.11,7.0,6356.0,1244.0,4052.0,1164.0,2.9112,121700.0,0,0,True,False,False,False,5.4604810996563575,1.5686080947680159,0.19572057898049086
-117.71,33.61,26.0,2280.0,550.0,669.0,502.0,2.3438,72300.0,0,0,False,False,False,False,4.54183266932271,3.408071748878924,0.2412280701754386
-122.07,37.57,8.0,8647.0,1407.0,5019.0,1379.0,6.5615,318300.0,0,0,False,False,True,False,6.270485859318347,1.7228531579996016,0.16271539262171852
-117.08,33.14,11.0,1430.0,292.0,921.0,294.0,4.2357,160900.0,0,0,False,False,False,False,4.863945578231292,1.5526601520086862,0.2041958041958042
-123.1,38.97,36.0,1211.0,247.0,697.0,251.0,2.5761,94900.0,0,0,False,False,False,False,4.824701195219124,1.7374461979913918,0.20396366639141206
-122.46,37.71,44.0,364.0,102.0,339.0,98.0,2.483,214300.0,0,0,False,False,False,True,3.7142857142857144,1.0737463126843658,0.2802197802197802
-117.38,33.14,14.0,5039.0,1373.0,1298.0,696.0,3.209,313300.0,0,0,False,False,False,True,7.239942528735632,3.8821263482280433,0.27247469736058744
-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,116000.0,1,0,False,False,False,False,4.5390625,1.445273631840796,0.24153757888697647
-120.55,36.97,42.0,1766.0,344.0,1084.0,323.0,2.3295,74400.0,0,0,True,False,False,False,5.46749226006192,1.6291512915129152,0.19479048697621745
-122.28,37.55,17.0,4199.0,629.0,2020.0,630.0,6.1228,375700.0,0,0,False,False,True,False,6.665079365079365,2.0787128712871286,0.14979757085020243
-118.68,34.28,17.0,6488.0,1102.0,3199.0,1070.0,5.0962,238000.0,0,0,False,False,False,False,6.063551401869159,2.0281337918099407,0.16985203452527745
-115.37,32.81,32.0,741.0,191.0,623.0,169.0,1.7604,68600.0,0,0,True,False,False,False,4.384615384615385,1.189406099518459,0.25775978407557354
-118.22,33.99,24.0,1402.0,482.0,1976.0,466.0,2.6964,163200.0,0,0,False,False,False,False,3.0085836909871246,0.7095141700404858,0.3437945791726106
-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,244800.0,0,0,False,False,False,False,6.638472032742156,2.548978522786799,0.166872174270448
-117.27,34.13,40.0,1298.0,254.0,793.0,268.0,3.0721,83800.0,0,0,True,False,False,False,4.843283582089552,1.6368221941992434,0.19568567026194145
-124.14,40.58,25.0,1899.0,357.0,891.0,355.0,2.6987,92500.0,0,0,False,False,False,False,5.349295774647888,2.1313131313131315,0.18799368088467613
-121.49,38.49,26.0,1557.0,301.0,986.0,300.0,2.6613,77700.0,0,0,True,False,False,False,5.19,1.579107505070994,0.19332048811817598
-121.88,37.64,20.0,1309.0,184.0,514.0,172.0,10.9506,475800.0,0,0,True,False,False,False,7.6104651162790695,2.546692607003891,0.14056531703590527
-118.27,34.08,35.0,1147.0,365.0,1016.0,296.0,2.3913,198800.0,0,0,False,False,False,False,3.875,1.1289370078740157,0.3182214472537053
-122.02,37.36,24.0,1709.0,437.0,892.0,408.0,4.9671,335200.0,0,0,False,False,False,False,4.188725490196078,1.9159192825112108,0.25570509069631364
-118.28,34.11,45.0,1607.0,331.0,633.0,332.0,3.1445,438300.0,0,0,False,False,False,False,4.840361445783133,2.5387045813586098,0.2059738643434972
-117.59,33.91,7.0,10223.0,1491.0,5205.0,1509.0,5.4872,203400.0,0,0,True,False,False,False,6.774685222001326,1.9640730067243035,0.14584759855228407
-118.37,34.08,52.0,2946.0,695.0,1258.0,650.0,3.9783,374100.0,1,0,False,False,False,False,4.532307692307692,2.34181240063593,0.23591310251188052
-121.22,38.78,8.0,3418.0,514.0,1312.0,409.0,6.3914,218000.0,0,0,True,False,False,False,8.356968215158924,2.605182926829268,0.15038033937975423
-118.56,34.42,2.0,966.0,270.0,233.0,169.0,1.9667,450000.0,0,0,False,False,False,False,5.715976331360947,4.145922746781116,0.2795031055900621
-121.33,38.62,19.0,1853.0,415.0,772.0,397.0,2.2574,135800.0,0,0,True,False,False,False,4.667506297229219,2.400259067357513,0.22396114409066378
-118.14,33.8,43.0,2506.0,531.0,1230.0,543.0,3.4211,203900.0,0,0,False,False,False,True,4.615101289134438,2.03739837398374,0.21189146049481244
-118.47,33.99,41.0,1146.0,310.0,833.0,270.0,2.5938,285000.0,0,0,False,False,False,False,4.2444444444444445,1.375750300120048,0.2705061082024433
-119.79,36.8,27.0,2462.0,484.0,852.0,449.0,3.32,124700.0,0,0,True,False,False,False,5.4832962138084635,2.8896713615023475,0.1965881397238018
-117.88,34.13,33.0,3713.0,718.0,2106.0,720.0,4.0023,185500.0,0,0,False,False,False,False,5.156944444444444,1.7630579297245963,0.19337462967950445
-118.18,33.95,39.0,2121.0,579.0,1991.0,528.0,2.9094,152200.0,0,0,False,False,False,False,4.017045454545454,1.0652938221998995,0.272984441301273
-118.05,34.13,23.0,3264.0,729.0,1475.0,668.0,3.735,218300.0,0,0,True,False,False,False,4.88622754491018,2.2128813559322036,0.22334558823529413
-117.7,33.63,23.0,3038.0,473.0,1501.0,436.0,5.5584,241700.0,0,0,False,False,False,False,6.967889908256881,2.0239840106595604,0.15569453587886767
-121.35,37.97,33.0,3656.0,681.0,1698.0,671.0,3.1406,93900.0,0,0,True,False,False,False,5.4485842026825635,2.153121319199058,0.1862691466083151
-118.04,34.11,44.0,773.0,120.0,405.0,121.0,5.0,447100.0,0,0,True,False,False,False,6.3884297520661155,1.9086419753086419,0.15523932729624837
-115.56,32.8,28.0,1672.0,416.0,1335.0,397.0,1.5987,59400.0,0,0,True,False,False,False,4.211586901763225,1.252434456928839,0.24880382775119617
-120.41,37.88,16.0,744.0,141.0,311.0,122.0,4.4231,87500.0,0,0,True,False,False,False,6.098360655737705,2.392282958199357,0.18951612903225806
-117.78,33.86,16.0,3471.0,708.0,1769.0,691.0,4.1064,246100.0,0,0,False,False,False,False,5.0231548480463095,1.9621254946297344,0.20397579948141745
-117.18,32.83,31.0,1772.0,353.0,1090.0,350.0,3.9265,162000.0,0,0,False,False,False,True,5.062857142857143,1.6256880733944954,0.1992099322799097
-119.18,34.22,15.0,4615.0,1008.0,2549.0,973.0,3.9063,198700.0,0,0,False,False,False,True,4.74306269270298,1.810513927030208,0.21841820151679306
-116.96,33.62,8.0,1003.0,167.0,388.0,140.0,4.2917,221900.0,0,0,True,False,False,False,7.164285714285715,2.5850515463917527,0.16650049850448653
-117.07,32.69,29.0,1429.0,293.0,1091.0,317.0,3.4609,118000.0,0,0,False,False,False,True,4.507886435331231,1.30980751604033,0.20503848845346395
-121.28,37.99,42.0,495.0,116.0,284.0,97.0,2.8854,55700.0,0,0,True,False,False,False,5.103092783505154,1.7429577464788732,0.23434343434343435
-118.34,34.04,42.0,2010.0,494.0,1203.0,427.0,1.9408,134600.0,0,0,False,False,False,False,4.707259953161593,1.6708229426433916,0.24577114427860697
-117.06,32.66,24.0,2587.0,491.0,1617.0,458.0,3.5066,133400.0,0,0,False,False,False,True,5.648471615720524,1.5998763141620285,0.18979512949362196
-122.21,40.18,30.0,744.0,156.0,410.0,165.0,2.1898,63200.0,0,0,True,False,False,False,4.509090909090909,1.8146341463414635,0.20967741935483872
-119.8,36.78,50.0,1818.0,374.0,737.0,338.0,2.2614,73000.0,0,0,True,False,False,False,5.378698224852071,2.4667571234735415,0.20572057205720573
-118.3,34.0,40.0,1131.0,281.0,859.0,230.0,1.1806,134600.0,0,0,False,False,False,False,4.917391304347826,1.3166472642607683,0.2484526967285588
-121.7,37.91,17.0,1962.0,291.0,825.0,267.0,4.8958,187100.0,0,0,True,False,False,False,7.348314606741573,2.3781818181818184,0.14831804281345565
-122.02,38.02,44.0,1465.0,247.0,817.0,237.0,4.8693,156900.0,0,0,False,False,True,False,6.181434599156118,1.7931456548347613,0.16860068259385666
-117.83,34.11,29.0,2671.0,437.0,1484.0,445.0,4.9844,203000.0,0,0,True,False,False,False,6.002247191011236,1.7998652291105122,0.1636091351553725
-116.98,32.85,12.0,3570.0,713.0,3321.0,666.0,4.0882,134500.0,0,0,False,False,False,False,5.36036036036036,1.074977416440831,0.19971988795518208
-118.13,33.77,37.0,4365.0,926.0,1661.0,868.0,5.3046,360700.0,0,0,False,False,False,True,5.028801843317972,2.6279349789283564,0.21214203894616265
-122.69,38.27,32.0,2344.0,434.0,1066.0,384.0,4.0313,285000.0,0,0,False,False,False,False,6.104166666666667,2.198874296435272,0.18515358361774745
-118.98,35.38,28.0,1171.0,299.0,1193.0,273.0,0.8639,49400.0,0,0,True,False,False,False,4.289377289377289,0.9815590947191953,0.2553373185311699
-118.39,34.1,30.0,6310.0,957.0,1776.0,880.0,8.944,500001.0,0,1,False,False,False,False,7.170454545454546,3.5529279279279278,0.15166402535657686
-118.56,34.41,4.0,17313.0,3224.0,6902.0,2707.0,5.6798,320900.0,0,0,False,False,False,False,6.395640930919837,2.508403361344538,0.18621844856466238
-117.65,34.08,40.0,1609.0,258.0,624.0,242.0,5.4689,158200.0,0,0,True,False,False,False,6.648760330578512,2.578525641025641,0.1603480422622747
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,0,0,False,False,True,False,5.306590257879656,1.6360424028268552,0.21220302375809935
-118.15,34.59,33.0,2111.0,429.0,1067.0,397.0,3.7344,111400.0,0,0,True,False,False,False,5.317380352644836,1.978444236176195,0.20322122216958788
-121.05,37.93,17.0,2474.0,480.0,1649.0,453.0,3.275,156500.0,0,0,True,False,False,False,5.4613686534216335,1.5003032140691328,0.19401778496362165
-122.1,37.65,31.0,1797.0,327.0,796.0,319.0,4.4427,204500.0,0,0,False,False,True,False,5.633228840125392,2.257537688442211,0.18196994991652754
-118.33,34.09,30.0,1679.0,682.0,1445.0,579.0,2.1403,200000.0,0,0,False,False,False,False,2.8998272884283245,1.1619377162629758,0.4061941631923764
-118.03,34.1,30.0,2773.0,634.0,1376.0,540.0,2.7857,201700.0,0,0,True,False,False,False,5.135185185185185,2.015261627906977,0.2286332491886044
-118.4,33.99,39.0,1613.0,380.0,1113.0,356.0,2.825,276700.0,0,0,False,False,False,False,4.530898876404494,1.4492362982929021,0.23558586484810912
-121.3,38.26,19.0,1403.0,276.0,901.0,290.0,3.215,104600.0,0,0,True,False,False,False,4.837931034482758,1.5571587125416204,0.19672131147540983
-117.32,34.08,46.0,1308.0,276.0,576.0,244.0,3.1875,84000.0,0,0,True,False,False,False,5.360655737704918,2.2708333333333335,0.21100917431192662
-118.4,33.87,40.0,1679.0,372.0,719.0,385.0,6.435,479500.0,0,0,False,False,False,False,4.361038961038961,2.3351877607788594,0.22156045265038712
-117.91,33.62,35.0,2426.0,359.0,937.0,387.0,9.2175,500001.0,0,1,False,False,False,False,6.268733850129199,2.5891141942369265,0.14798021434460015
-122.72,38.35,16.0,3049.0,609.0,1675.0,618.0,2.4117,162500.0,0,0,False,False,False,False,4.933656957928803,1.8202985074626865,0.19973761889143982
-118.77,34.27,7.0,3074.0,794.0,1816.0,654.0,2.7137,196400.0,0,0,False,False,False,False,4.700305810397554,1.6927312775330396,0.258295380611581
-118.43,34.0,37.0,1340.0,358.0,1008.0,340.0,3.7614,314300.0,0,0,False,False,False,False,3.9411764705882355,1.3293650793650793,0.2671641791044776
-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367,500001.0,0,1,False,False,False,False,9.1768115942029,2.899267399267399,0.12981680353758687
-115.57,32.8,17.0,1492.0,426.0,1595.0,428.0,1.7188,69900.0,0,0,True,False,False,False,3.485981308411215,0.935423197492163,0.2855227882037534
-118.32,34.07,25.0,2740.0,707.0,1420.0,664.0,3.5909,404500.0,0,0,False,False,False,False,4.126506024096385,1.9295774647887325,0.258029197080292
-120.59,35.13,8.0,6638.0,1054.0,2710.0,966.0,4.6776,295500.0,0,0,False,False,False,False,6.871635610766045,2.4494464944649446,0.15878276589334137
-122.15,37.74,49.0,1494.0,316.0,611.0,288.0,2.2,187500.0,0,0,False,False,True,False,5.1875,2.4451718494271684,0.21151271753681392
-121.83,37.38,31.0,3633.0,843.0,2677.0,797.0,3.2222,184800.0,0,0,False,False,False,False,4.558343789209536,1.3571161748225626,0.2320396366639141
-118.35,34.05,52.0,1971.0,414.0,1065.0,409.0,3.6435,195800.0,1,0,False,False,False,False,4.819070904645477,1.8507042253521127,0.2100456621004566
-115.55,32.98,24.0,2565.0,530.0,1447.0,473.0,3.2593,80800.0,0,0,True,False,False,False,5.422832980972516,1.772633033863165,0.20662768031189083
-121.51,37.02,19.0,2372.0,394.0,1142.0,365.0,4.0238,374600.0,0,0,True,False,False,False,6.498630136986302,2.0770577933450087,0.16610455311973019
-122.24,37.77,52.0,1711.0,386.0,885.0,373.0,3.6417,206300.0,1,0,False,False,True,False,4.587131367292225,1.9333333333333333,0.2255990648743425
-122.53,39.5,25.0,1231.0,240.0,658.0,211.0,2.4861,71900.0,0,0,True,False,False,False,5.834123222748815,1.8708206686930091,0.19496344435418358
-122.45,38.58,34.0,2517.0,483.0,1324.0,464.0,3.0938,189400.0,0,0,True,False,False,False,5.424568965517241,1.901057401812689,0.19189511323003575
-121.46,38.57,52.0,810.0,172.0,326.0,151.0,3.1583,140000.0,1,0,True,False,False,False,5.364238410596027,2.4846625766871164,0.2123456790123457
